
 ** NVTX Range Kernel Summary (nvtx_kern_sum):

+-------------------------------+---------+---------+---------+-----------+-----------+-----------------+-------------+-------------+----------+-----------+-------------+------------------------------------------------------------------------------------------------------+
|          NVTX Range           |  Style  |   PID   |   TID   | NVTX Inst | Kern Inst | Total Time (ns) |  Avg (ns)   |  Med (ns)   | Min (ns) | Max (ns)  | StdDev (ns) |                                             Kernel Name                                              |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |        11 |     6,480 |     863,066,866 |    14,798.8 |    15,551.5 |    5,471 |    30,976 |     9,170.3 | void xmma__5x_cudnn::implicit_gemm::strided_dgrad_indexed::kernel_helper_stage_3<xmma__5x_cudnn::im… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |        11 |     2,848 |     777,298,498 |    30,331.2 |    29,471.0 |   28,287 |   297,305 |    13,847.6 | void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, std::arr… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |        11 |     3,240 |     542,518,612 |    18,604.9 |    18,592.0 |   18,367 |    24,032 |       320.0 | sm80_xmma_dgrad_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize64x64x64_stage4_warpsize2x2x1… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |        11 |     2,835 |     539,919,472 |    21,160.9 |    18,335.0 |   15,808 |    35,136 |     5,845.3 | void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::flip_kernel_impl<at::n… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |        11 |     3,240 |     536,709,923 |    18,405.7 |    18,336.0 |   17,023 |    23,840 |       401.5 | void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIterator… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |        11 |     2,835 |     436,960,888 |    17,125.6 |    17,536.0 |   15,455 |    25,856 |     1,549.5 | void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::flip_kernel_impl<at::n… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |        11 |     3,240 |     366,698,244 |    12,575.4 |    12,544.0 |   12,320 |    16,543 |       239.6 | sm80_xmma_dgrad_implicit_gemm_indexed_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize64x128x32_stage5_warp… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |        11 |       810 |     241,656,241 |    33,149.0 |    33,327.5 |   23,295 |    43,583 |     8,987.8 | void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |        11 |     4,080 |     226,393,303 |     6,165.4 |     5,696.0 |    1,664 |    25,632 |     2,697.8 | void at::native::vectorized_elementwise_kernel<(int)4, at::native::float16_copy_kernel_cuda(at::Ten… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |        11 |     6,480 |     225,261,339 |     3,862.5 |     3,872.0 |    3,743 |     5,056 |        87.9 | void xmma__5x_cudnn::implicit_gemm::strided_dgrad_indexed::kernel_helper_stage_1<xmma__5x_cudnn::im… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |        11 |     6,480 |     154,926,607 |     2,656.5 |     2,655.0 |    2,303 |     3,680 |       165.3 | void xmma__5x_cudnn::implicit_gemm::strided_dgrad_indexed::kernel_helper_stage_2<xmma__5x_cudnn::im… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |        11 |       405 |     143,282,836 |    39,309.4 |    39,295.0 |   38,047 |    40,608 |       463.6 | void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |        11 |     6,480 |     121,310,700 |     2,080.1 |     2,112.0 |    1,824 |     2,912 |        99.7 | void xmma__5x_cudnn::implicit_gemm::strided_dgrad_indexed::kernel_helper_stage_0<xmma__5x_cudnn::im… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |        11 |       407 |      78,483,902 |    21,449.5 |    17,472.0 |   17,087 |   215,803 |    13,449.7 | void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |        11 |       408 |      57,866,680 |    15,758.9 |    14,688.0 |   13,472 |   195,516 |    12,968.3 | void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, floa… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |        13 |         9 |      35,634,530 |   419,229.8 |   129,404.0 |  127,677 |   957,291 |   378,531.9 | cupy_copy__float32_float32                                                                           |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |        11 |        15 |      31,931,967 |   236,533.1 |   290,777.0 |  141,853 |   292,313 |    71,565.9 | void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |        11 |        15 |      21,208,353 |   157,098.9 |   193,307.0 |   93,150 |   194,972 |    47,614.4 | void at::native::vectorized_elementwise_kernel<(int)4, at::native::AbsFunctor<float>, std::array<ch… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |        11 |        34 |      16,505,606 |    55,387.9 |    45,758.0 |   23,583 |    92,413 |    23,784.7 | void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<float>, std::array<c… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |        11 |        16 |      15,142,994 |   103,719.1 |   133,516.5 |   12,096 |   135,357 |    38,820.8 | void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, bool… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |        11 |        15 |       5,288,780 |    39,176.1 |    46,271.0 |   25,727 |    47,871 |    10,069.4 | void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<bool, at::native::func_wrappe… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         7 |         4 |       5,028,919 |   179,604.3 |   179,148.0 |  127,934 |   232,187 |    52,461.8 | cupy_copy__uint8_uint8                                                                               |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |        13 |         3 |       4,132,583 |   129,143.2 |   128,829.0 |  128,732 |   129,692 |       462.7 | cupy_true_divide__float32_float32_float32                                                            |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |        13 |         3 |       4,131,488 |   129,109.0 |   128,445.0 |  128,413 |   130,109 |       840.5 | cupy_subtract__float32_float32_float32                                                               |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |        13 |         3 |       4,130,080 |   129,065.0 |   129,149.0 |  128,765 |   129,341 |       262.3 | cupy_not_equal__float32_float_bool                                                                   |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |        13 |         3 |       4,098,164 |   128,067.6 |   128,092.0 |  127,997 |   128,157 |        64.2 | cupy_copy__bool_uint8                                                                                |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         3 |       416 |       3,668,547 |     2,939.5 |     2,944.0 |    2,848 |     3,008 |        21.1 | cupy_where__bool_int32_int32_int32                                                                   |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         3 |       416 |       3,542,898 |     2,838.9 |     2,848.0 |    2,784 |     2,944 |        21.6 | cupy_minimum__int32_int32_int32                                                                      |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         3 |       416 |       3,485,415 |     2,792.8 |     2,784.0 |    2,752 |     2,848 |        18.0 | cupy_greater__int32_int_bool                                                                         |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         3 |       385 |       3,454,089 |     2,990.6 |     3,007.0 |    2,656 |     3,136 |        44.9 | cupy_copy__int32_int32                                                                               |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         7 |         2 |       1,188,101 |   118,810.1 |   127,037.0 |   99,614 |   127,037 |    13,246.6 | cupy_equal__uint8_int_bool                                                                           |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         4 |         1 |       1,023,848 |   255,962.0 |   255,962.0 |  255,962 |   255,962 |         0.0 | void at::native::reduce_kernel<(int)128, (int)4, at::native::ReduceOp<float, at::native::ArgMaxOps<… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         7 |         1 |         890,827 |   127,261.0 |   127,261.0 |  127,261 |   127,261 |         0.0 | cupy_copy__bool_float32                                                                              |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |        11 |         1 |         888,426 |    80,766.0 |    80,766.0 |   80,766 |    80,766 |         0.0 | void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void … |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         4 |         1 |         827,372 |   206,843.0 |   206,843.0 |  206,843 |   206,843 |         0.0 | cupy_true_divide__float32_float_float32                                                              |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         8 |         1 |         647,152 |    80,894.0 |    80,894.0 |   80,894 |    80,894 |         0.0 | void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::n… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |        11 |         1 |         593,450 |    53,950.0 |    53,950.0 |   53,950 |    53,950 |         0.0 | void at::native::<unnamed>::write_indices<long>(long *, at::native::<unnamed>::TensorDims<T1>, int,… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         4 |         1 |         478,584 |   119,646.0 |   119,646.0 |  119,646 |   119,646 |         0.0 | void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIterator… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |        11 |         2 |         423,093 |    19,231.5 |    19,231.5 |   16,479 |    21,984 |     2,817.3 | void at_cuda_detail::cub::detail::select::DeviceSelectSweepKernel<at_cuda_detail::cub::detail::sele… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         3 |         2 |         369,492 |    61,582.0 |    61,582.0 |    3,903 |   119,261 |    63,184.2 | cupy_nonzero_kernel_incomplete_scan                                                                  |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         3 |         5 |         177,213 |    11,814.2 |     2,720.0 |    2,624 |    47,999 |    18,728.0 | cupy_bsum_shfl                                                                                       |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |        11 |         1 |         162,624 |    14,784.0 |    14,784.0 |   14,784 |    14,784 |         0.0 | void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::func_wrapp… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |        13 |         7 |         157,760 |     2,354.6 |     2,240.0 |    1,792 |     2,624 |       203.5 | cupy_fill                                                                                            |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         3 |        16 |         137,181 |     2,857.9 |     2,848.0 |    2,816 |     2,912 |        24.8 | cupy_equal__int32_int32_bool                                                                         |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         3 |        16 |         126,519 |     2,635.8 |     2,624.0 |    2,623 |     2,687 |        19.3 | cupy_cub_all_pass1                                                                                   |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |        11 |         2 |         121,792 |     5,536.0 |     5,536.0 |    4,768 |     6,304 |       786.1 | void at_cuda_detail::cub::detail::reduce::DeviceReduceKernel<at_cuda_detail::cub::detail::reduce::p… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         8 |         1 |         105,976 |    13,247.0 |    13,247.0 |   13,247 |    13,247 |         0.0 | void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<unsigned char>, std:… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         3 |        16 |          89,757 |     1,869.9 |     1,856.0 |    1,855 |     1,888 |        16.1 | cupy_cub_all_pass2                                                                                   |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         3 |         7 |          62,592 |     2,980.6 |     2,848.0 |    2,176 |     3,808 |       581.7 | cupy_scan_naive                                                                                      |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |        11 |         2 |          59,125 |     2,687.5 |     2,687.5 |    2,687 |     2,688 |         0.5 | void at_cuda_detail::cub::detail::reduce::DeviceReduceSingleTileKernel<at_cuda_detail::cub::detail:… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |        11 |         1 |          54,549 |     4,959.0 |     4,959.0 |    4,959 |     4,959 |         0.0 | void at::native::vectorized_elementwise_kernel<(int)4, at::native::bitwise_not_kernel_cuda(at::Tens… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         3 |         1 |          54,525 |    18,175.0 |    18,175.0 |   18,175 |    18,175 |         0.0 | void cub::CUB_300102_SM_750_800_860_890_900_1000_1200::detail::radix_sort::DeviceRadixSortSingleTil… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |        11 |         2 |          49,280 |     2,240.0 |     2,240.0 |    2,240 |     2,240 |         0.0 | void at_cuda_detail::cub::detail::scan::DeviceCompactInitKernel<at_cuda_detail::cub::ScanTileState<… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         3 |         3 |          44,736 |     4,970.7 |     4,736.0 |    4,672 |     5,504 |       401.0 | cupy_min                                                                                             |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         3 |         3 |          42,816 |     4,757.3 |     4,768.0 |    4,704 |     4,800 |        42.3 | cupy_max                                                                                             |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         3 |         3 |          20,928 |     2,325.3 |     2,304.0 |    2,272 |     2,400 |        57.7 | cupy_prepare_array_indexing                                                                          |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         3 |         2 |          18,528 |     3,088.0 |     3,088.0 |    3,040 |     3,136 |        52.6 | cupy_copy__bool_bool                                                                                 |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         3 |         2 |          18,432 |     3,072.0 |     3,072.0 |    2,656 |     3,488 |       455.7 | cupy_getitem_mask                                                                                    |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         3 |         1 |           8,352 |     2,784.0 |     2,784.0 |    2,784 |     2,784 |         0.0 | _unique_update_mask_equal_nan                                                                        |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         3 |         1 |           8,061 |     2,687.0 |     2,687.0 |    2,687 |     2,687 |         0.0 | cupy_not_equal__int32_int32_bool                                                                     |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         3 |         1 |           7,677 |     2,559.0 |     2,559.0 |    2,559 |     2,559 |         0.0 | cupy_scatter_update                                                                                  |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         3 |         1 |           5,472 |     1,824.0 |     1,824.0 |    1,824 |     1,824 |         0.0 | cupy_arange__int_int_int32                                                                           |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         3 |         1 |           4,320 |     1,440.0 |     1,440.0 |    1,440 |     1,440 |         0.0 | cupy_copy__int_int32                                                                                 |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         3 |    25,920 |  29,429,390,434 | 1,135,393.1 | 1,149,873.5 |  261,690 | 2,366,313 |   868,597.8 | void cudnn::bn_fw_tr_1C11_kernel_NCHW<__half, float, int, (int)512, (bool)1, (int)1, (bool)1>(cudnn… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         3 |     9,720 |  10,885,410,201 | 1,119,898.2 |   879,693.0 |  861,865 | 2,051,280 |   342,992.7 | sm80_xmma_fprop_implicit_gemm_indexed_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize256x32x32_stage4_warp… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         3 |    90,720 |   7,182,836,162 |    79,175.9 |    16,384.0 |    3,968 |   391,061 |   118,977.3 | void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::n… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         3 |   172,800 |   6,419,057,273 |    37,147.3 |     6,335.0 |    2,335 |   496,789 |    85,152.2 | void cudnn::engines_precompiled::nchwToNhwcKernel<__half, __half, float, (bool)0, (bool)1, (cudnnKe… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         3 |    87,480 |   4,496,028,362 |    51,394.9 |    11,264.0 |    2,815 |   228,058 |    74,870.0 | void cudnn::engines_precompiled::nhwcToNchwKernel<__half, __half, float, (bool)1, (bool)0, (cudnnKe… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         3 |    12,960 |   3,834,585,451 |   295,878.5 |   259,002.0 |  184,571 |   599,762 |   107,980.5 | sm80_xmma_fprop_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize256x64x32_stage3_warpsize4x1x… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         3 |    71,280 |   3,055,622,125 |    42,867.9 |     6,592.0 |    2,111 |   191,419 |    69,363.2 | void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::leaky_relu_kernel(at:… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         3 |    25,920 |   2,970,527,860 |   114,603.7 |   115,389.0 |   47,679 |   297,785 |    53,734.6 | sm80_xmma_fprop_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize128x128x32_stage4_warpsize2x2… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         3 |     3,240 |   1,571,888,500 |   485,150.8 |   484,597.0 |  480,979 |   623,857 |     8,437.1 | sm80_xmma_dgrad_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize256x32x32_stage4_warpsize4x1x… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         3 |     3,240 |     751,481,902 |   231,938.9 |   192,059.0 |  191,132 |   396,662 |    56,667.6 | sm80_xmma_fprop_implicit_gemm_indexed_wo_smem_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize128x32x16_sta… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         3 |     3,240 |     479,726,753 |   148,063.8 |   147,900.0 |  147,004 |   190,268 |     2,671.2 | sm80_xmma_dgrad_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize256x64x32_stage3_warpsize4x1x… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         3 |     3,240 |     444,431,268 |   137,170.1 |   137,148.0 |  133,885 |   153,340 |     1,516.0 | void gemmSN_NN_kernel<float, (int)128, (int)2, (int)4, (int)8, (int)2, (int)4, (bool)0, cublasGemvT… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         3 |    12,960 |     430,666,492 |    33,230.4 |    30,719.0 |   24,255 |    60,767 |     8,049.7 | sm80_xmma_fprop_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize64x64x64_stage4_warpsize2x2x1… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         3 |    32,400 |     231,335,394 |     7,140.0 |     6,528.0 |    6,208 |    10,784 |       842.3 | void cudnn::bn_fw_tr_1C11_singleread_spec<__half2, (int)512, (int)1, (int)2, (int)0>(cudnn::bn_fw_t… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         3 |    12,960 |     203,011,001 |    15,664.4 |    15,647.0 |   15,136 |    20,640 |       333.6 | void cudnn::bn_fw_tr_1C11_singleread_spec<__half2, (int)512, (int)1, (int)2, (int)20>(cudnn::bn_fw_… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         3 |     6,480 |     118,986,472 |    18,362.1 |    18,303.0 |   17,791 |    23,967 |       400.5 | sm80_xmma_fprop_implicit_gemm_indexed_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize64x32x64_stage5_warps… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         3 |     3,240 |     116,288,788 |    35,891.6 |    36,031.0 |   30,943 |    46,271 |       972.8 | sm80_xmma_dgrad_implicit_gemm_indexed_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize128x128x32_stage4_war… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         3 |     6,480 |      95,892,804 |    14,798.3 |    15,551.5 |    5,471 |    30,976 |     9,171.6 | void xmma__5x_cudnn::implicit_gemm::strided_dgrad_indexed::kernel_helper_stage_3<xmma__5x_cudnn::im… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         4 |     2,848 |      86,701,252 |    30,442.9 |    29,503.0 |   28,287 |   297,305 |    14,613.0 | void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, std::arr… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         3 |     2,835 |      64,383,858 |    22,710.4 |    18,432.0 |   15,808 |    35,136 |     6,621.0 | void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::flip_kernel_impl<at::n… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         3 |     3,240 |      60,277,589 |    18,604.2 |    18,591.0 |   18,367 |    24,032 |       342.2 | sm80_xmma_dgrad_implicit_gemm_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize64x64x64_stage4_warpsize2x2x1… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         3 |     3,240 |      59,737,780 |    18,437.6 |    18,368.0 |   17,023 |    23,840 |       424.8 | void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIterator… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         3 |     2,835 |      48,557,029 |    17,127.7 |    17,536.0 |   15,455 |    25,856 |     1,554.4 | void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::flip_kernel_impl<at::n… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         3 |     3,240 |      40,754,903 |    12,578.7 |    12,544.0 |   12,320 |    16,543 |       253.1 | sm80_xmma_dgrad_implicit_gemm_indexed_f16f16_f16f32_f32_nhwckrsc_nhwc_tilesize64x128x32_stage5_warp… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         3 |       810 |      26,841,424 |    33,137.6 |    33,327.5 |   23,295 |    43,583 |     8,990.3 | void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         3 |     4,080 |      26,648,996 |     6,531.6 |     5,728.0 |    1,664 |    25,632 |     2,886.1 | void at::native::vectorized_elementwise_kernel<(int)4, at::native::float16_copy_kernel_cuda(at::Ten… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         3 |     6,480 |      25,029,494 |     3,862.6 |     3,872.0 |    3,743 |     5,056 |        91.6 | void xmma__5x_cudnn::implicit_gemm::strided_dgrad_indexed::kernel_helper_stage_1<xmma__5x_cudnn::im… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         3 |     6,480 |      17,281,376 |     2,666.9 |     2,656.0 |    2,303 |     3,680 |       165.7 | void xmma__5x_cudnn::implicit_gemm::strided_dgrad_indexed::kernel_helper_stage_2<xmma__5x_cudnn::im… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         3 |       405 |      15,928,194 |    39,328.9 |    39,359.0 |   38,047 |    40,608 |       456.1 | void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         3 |     6,480 |      13,478,920 |     2,080.1 |     2,112.0 |    1,824 |     2,912 |       103.9 | void xmma__5x_cudnn::implicit_gemm::strided_dgrad_indexed::kernel_helper_stage_0<xmma__5x_cudnn::im… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         5 |       407 |       9,467,898 |    23,262.6 |    17,536.0 |   17,087 |   215,803 |    15,158.1 | void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         3 |       408 |       6,449,272 |    15,807.0 |    14,719.0 |   13,472 |   195,516 |    13,253.8 | void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, floa… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         3 |        15 |       3,629,869 |   241,991.3 |   290,777.0 |  141,853 |   292,313 |    72,037.9 | void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::n… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         3 |         9 |       3,491,880 |   387,986.7 |   129,053.0 |  127,677 |   957,291 |   391,419.2 | cupy_copy__float32_float32                                                                           |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         3 |        15 |       2,412,871 |   160,858.1 |   193,307.0 |   93,150 |   194,972 |    48,022.3 | void at::native::vectorized_elementwise_kernel<(int)4, at::native::AbsFunctor<float>, std::array<ch… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         5 |        34 |       1,928,145 |    56,710.1 |    45,870.5 |   23,583 |    92,413 |    24,007.0 | void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<float>, std::array<c… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         3 |        16 |       1,713,207 |   107,075.4 |   133,516.5 |   12,096 |   135,357 |    38,431.5 | void at::native::vectorized_elementwise_kernel<(int)4, at::native::AUnaryFunctor<float, float, bool… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         1 |       416 |       1,222,849 |     2,939.5 |     2,944.0 |    2,848 |     3,008 |        21.1 | cupy_where__bool_int32_int32_int32                                                                   |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         1 |       416 |       1,180,966 |     2,838.9 |     2,848.0 |    2,784 |     2,944 |        21.6 | cupy_minimum__int32_int32_int32                                                                      |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         1 |       416 |       1,161,805 |     2,792.8 |     2,784.0 |    2,752 |     2,848 |        18.0 | cupy_greater__int32_int_bool                                                                         |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         1 |       385 |       1,151,363 |     2,990.6 |     3,007.0 |    2,656 |     3,136 |        44.9 | cupy_copy__int32_int32                                                                               |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         1 |         4 |         718,417 |   179,604.3 |   179,148.0 |  127,934 |   232,187 |    59,486.1 | cupy_copy__uint8_uint8                                                                               |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         3 |        15 |         599,923 |    39,994.9 |    46,303.0 |   25,727 |    47,871 |    10,175.1 | void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<bool, at::native::func_wrappe… |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         3 |         3 |         387,255 |   129,085.0 |   129,149.0 |  128,765 |   129,341 |       293.3 | cupy_not_equal__float32_float_bool                                                                   |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         3 |         3 |         387,253 |   129,084.3 |   128,829.0 |  128,732 |   129,692 |       528.5 | cupy_true_divide__float32_float32_float32                                                            |
| GXF:entity state update: GXF… | StartE… | 406,599 | 407,082 |         3 |         3 |         386,967 |   128,989.0 |   128,445.0 |  128,413 |   130,109 |       970.1 | cupy_subtract__float32_float32_float32                                                               |
